3.044267520154193482e-02
3.382011036233645990e-02
3.646514782974346388e-03
-4.700461486138479000e-02
-2.557143828616754294e-02
-1.912268865640007892e-02
3.156029154194211345e-02
3.991622959095803697e-02
3.645145245327835459e-02
3.304903878099375858e-02
4.168981109895478210e-02
3.213275124838781138e-02
4.977022594571903907e-02
1.182112802603229595e-01
1.421736401083283918e-01
1.122060443163729049e-01
8.826891241237651287e-02
9.482470328493919354e-02
8.907320235088678206e-02
1.195047026283186098e-01
1.477065430545868308e-01
1.646132402402543660e-01
2.213747058481689844e-01
2.437505863907858117e-01
2.759708469284842813e-01
3.070649380922505500e-01
3.297918901951064630e-01
4.229398291087416162e-01
4.553666377729106984e-01
4.684302749590886772e-01
4.915384097494596150e-01
4.565179654889467975e-01
4.706509057456345624e-01
4.767336811879122616e-01
5.182323475710248761e-01
5.029189164455205585e-01
5.149110484184098446e-01
5.183943544232053613e-01
5.938052776180933190e-01
6.097456929484003085e-01
5.792561982711742496e-01
5.714078703421691108e-01
5.794312279911790764e-01
5.706270944117760591e-01
5.628871874938097264e-01
5.596923791652457236e-01
6.098657674223834091e-01
5.975236743995415711e-01
5.605485468359645562e-01
6.035354841390812020e-01
6.336567410182066817e-01
6.001437924162252857e-01
5.916907199177995347e-01
5.701572553030112012e-01
5.082229359299623717e-01
5.263896463624750943e-01
5.389500292150067873e-01
5.623061818112765620e-01
5.284747275833926450e-01
4.991413348879089606e-01
4.385912055107061835e-01
4.217440784303821411e-01
4.816870275091181819e-01
4.758772461415665678e-01
4.117386625700017455e-01
3.508905299386516630e-01
3.490708590978778836e-01
3.282498070170208893e-01
3.162501900850350767e-01
3.026442463303962160e-01
3.197650672289965024e-01
2.879819952479694689e-01
2.659691482234016191e-01
2.708149402875402734e-01
2.246062518446922396e-01
2.905172031477337158e-01
2.927540946533039312e-01
2.973044374200449202e-01
2.815921756618665617e-01
3.017058934212503152e-01
2.934340422595685949e-01
2.956731930958471644e-01
3.429099010676767145e-01
3.261413224496240715e-01
3.056899220802979378e-01
2.935970796912745762e-01
2.831147421487824611e-01
2.618568108457032806e-01
2.662666170686458500e-01
2.878970955220553352e-01
2.967019420354310988e-01
3.255128101507757110e-01
3.325529747528973012e-01
3.551952892795605110e-01
3.765205175771136337e-01
3.395305803164507807e-01
3.065821602908912480e-01
3.573845692640275074e-01
3.614653921057126018e-01
2.797499918983746281e-01
2.621280192703178136e-01
2.879160593245590483e-01
2.995415023110746255e-01
2.948668533641179423e-01
3.087135516058465146e-01
3.185773203093174577e-01
2.651821828513650781e-01
2.655826943770212556e-01
2.715193466628921248e-01
2.822941872659967544e-01
2.846820262414704872e-01
2.894156322214427868e-01
2.953031654543762929e-01
2.526661488929657917e-01
2.812240280285582261e-01
2.789662882987929970e-01
2.740685488650158042e-01
2.618792579759132710e-01
2.046874861595939787e-01
1.933906774398956863e-01
1.996565149729146171e-01
1.780910982031914114e-01
2.102187028353780240e-01
2.138327132924708329e-01
1.569296521987350035e-01
1.610961002854963964e-01
1.433804133088547594e-01
1.157998365024305171e-01
1.525532037526271534e-01
1.253966107119728612e-01
1.287323270519857010e-01
1.385068640665349238e-01
1.736185505613483115e-01
2.027529638790396826e-01
1.574553930437037064e-01
1.615222918817548758e-01
1.508960476939221751e-01
1.243600992164621277e-01
1.097737066064076311e-01
9.061343177929045978e-02
5.146678089425283514e-02
4.458299619882306192e-02
7.122786174037627760e-02
3.553948468347020023e-02
1.178249414710995889e-02
5.310469363934351705e-02
1.043282118893710253e-01
1.233137626111168034e-01
1.073090515496768760e-01
8.644069520948899354e-02
8.253503512405616083e-02
7.326049436167483830e-02
9.663400241283230663e-02
8.032976592882015709e-02
6.410442605163578500e-02
6.540425081251538542e-02
1.084365838408524602e-01
1.341433808682639950e-01
1.661293303672544686e-01
1.521182141156736667e-01
1.087511605568721451e-01
8.214347629694962460e-02
8.900330656699405318e-02
